# BUSCO version is: 5.4.4 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
123631at6656	Duplicated	TRINITY_DN1755_c0_g1_i9:25-3396	140.4	592	https://www.orthodb.org/v10?query=123631at6656	Ankyrin repeat domain-containing protein 49
123672at6656	Duplicated	TRINITY_DN80_c0_g1_i2:63-641	158.5	174	https://www.orthodb.org/v10?query=123672at6656	Neuronal membrane glycoprotein M6-b
123672at6656	Duplicated	TRINITY_DN80_c0_g1_i8:63-641	158.5	174	https://www.orthodb.org/v10?query=123672at6656	Neuronal membrane glycoprotein M6-b
123790at6656	Duplicated	TRINITY_DN2952_c0_g1_i1:317-919	209.9	121	https://www.orthodb.org/v10?query=123790at6656	protein unc-119 homolog
123790at6656	Duplicated	TRINITY_DN2952_c0_g1_i2:317-919	209.9	121	https://www.orthodb.org/v10?query=123790at6656	protein unc-119 homolog
123790at6656	Duplicated	TRINITY_DN2952_c0_g1_i3:317-919	209.9	121	https://www.orthodb.org/v10?query=123790at6656	protein unc-119 homolog
123793at6656	Duplicated	TRINITY_DN9461_c0_g1_i1:553-1161	156.5	156	https://www.orthodb.org/v10?query=123793at6656	probable 28S ribosomal protein S26, mitochondrial
123793at6656	Duplicated	TRINITY_DN9461_c0_g1_i2:377-985	156.5	156	https://www.orthodb.org/v10?query=123793at6656	probable 28S ribosomal protein S26, mitochondrial
123853at6656	Duplicated	TRINITY_DN54338_c0_g3_i1:58-765	278.6	192	https://www.orthodb.org/v10?query=123853at6656	probable U2 small nuclear ribonucleoprotein A'
123853at6656	Duplicated	TRINITY_DN54338_c0_g3_i3:58-765	278.6	192	https://www.orthodb.org/v10?query=123853at6656	probable U2 small nuclear ribonucleoprotein A'
124174at6656	Complete	TRINITY_DN5217_c0_g2_i1:84-650	228.0	149	https://www.orthodb.org/v10?query=124174at6656	Golgi apparatus membrane protein TVP23 homolog
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i1:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i2:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i3:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i4:133-1127	248.9	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i5:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i6:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i8:74-1066	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124282at6656	Duplicated	TRINITY_DN1150_c0_g1_i9:136-1128	258.1	240	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124400at6656	Duplicated	TRINITY_DN14066_c0_g1_i1:77-766	193.5	112	https://www.orthodb.org/v10?query=124400at6656	Ubiquitin-conjugating enzyme E2 J2
124400at6656	Duplicated	TRINITY_DN14066_c0_g1_i2:77-766	193.5	112	https://www.orthodb.org/v10?query=124400at6656	Ubiquitin-conjugating enzyme E2 J2
124452at6656	Complete	TRINITY_DN2283_c0_g1_i1:621-1493	196.5	205	https://www.orthodb.org/v10?query=124452at6656	post-GPI attachment to proteins factor 3
124628at6656	Duplicated	TRINITY_DN67427_c0_g3_i1:2073-2898	126.5	160	https://www.orthodb.org/v10?query=124628at6656	peroxisome biogenesis factor 2
124628at6656	Duplicated	TRINITY_DN67427_c0_g3_i2:2089-2847	120.6	160	https://www.orthodb.org/v10?query=124628at6656	peroxisome biogenesis factor 2
124628at6656	Duplicated	TRINITY_DN67427_c0_g3_i6:783-1541	120.6	160	https://www.orthodb.org/v10?query=124628at6656	peroxisome biogenesis factor 2
124628at6656	Duplicated	TRINITY_DN67427_c0_g3_i7:1420-2178	120.6	160	https://www.orthodb.org/v10?query=124628at6656	peroxisome biogenesis factor 2
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i1:20-1966	471.1	380	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i3:20-1966	471.1	380	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i4:20-1966	471.1	380	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i5:1-1377	432.4	333	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i8:20-1966	471.1	380	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124707at6656	Duplicated	TRINITY_DN4991_c0_g1_i9:20-1966	471.1	380	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i11:266-1795	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i1:66-1595	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i3:172-1701	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i5:266-1795	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i6:172-1701	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i7:66-1595	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124720at6656	Duplicated	TRINITY_DN2578_c0_g1_i9:172-1701	292.8	234	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124730at6656	Complete	TRINITY_DN63607_c0_g1_i1:144-686	225.3	150	https://www.orthodb.org/v10?query=124730at6656	Prefoldin subunit 3
124981at6656	Duplicated	TRINITY_DN2005_c0_g1_i1:67-894	206.9	190	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
124981at6656	Duplicated	TRINITY_DN2005_c0_g1_i2:67-894	205.1	190	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
124981at6656	Duplicated	TRINITY_DN2005_c0_g1_i4:67-894	203.1	190	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
124981at6656	Duplicated	TRINITY_DN2005_c0_g1_i5:67-894	207.4	190	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
124981at6656	Duplicated	TRINITY_DN2005_c0_g1_i7:67-894	205.2	190	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
125100at6656	Complete	TRINITY_DN174341_c0_g1_i2:172-705	212.7	129	https://www.orthodb.org/v10?query=125100at6656	IDLSRF-like peptide
125127at6656	Complete	TRINITY_DN171673_c0_g1_i2:0-704	192.4	184	https://www.orthodb.org/v10?query=125127at6656	tubulin-folding cofactor B
125210at6656	Duplicated	TRINITY_DN19046_c0_g1_i1:75-566	247.9	135	https://www.orthodb.org/v10?query=125210at6656	Ubiquitin-fold modifier-conjugating enzyme 1
125210at6656	Duplicated	TRINITY_DN32539_c0_g1_i2:5-475	235.6	135	https://www.orthodb.org/v10?query=125210at6656	Ubiquitin-fold modifier-conjugating enzyme 1
125234at6656	Duplicated	TRINITY_DN6618_c0_g1_i1:83-655	248.7	149	https://www.orthodb.org/v10?query=125234at6656	Trafficking protein particle complex subunit 5
125234at6656	Duplicated	TRINITY_DN6618_c0_g1_i2:83-655	248.7	149	https://www.orthodb.org/v10?query=125234at6656	Trafficking protein particle complex subunit 5
125238at6656	Duplicated	TRINITY_DN18638_c0_g2_i1:90-686	202.6	144	https://www.orthodb.org/v10?query=125238at6656	SPRY domain-containing protein 7
125238at6656	Duplicated	TRINITY_DN18638_c0_g2_i3:90-668	193.6	138	https://www.orthodb.org/v10?query=125238at6656	SPRY domain-containing protein 7
125414at6656	Duplicated	TRINITY_DN10019_c0_g1_i1:56-646	295.3	183	https://www.orthodb.org/v10?query=125414at6656	rRNA-processing protein FCF1 homolog
125414at6656	Duplicated	TRINITY_DN10019_c0_g1_i3:56-646	295.3	183	https://www.orthodb.org/v10?query=125414at6656	rRNA-processing protein FCF1 homolog
125414at6656	Duplicated	TRINITY_DN148173_c0_g1_i1:0-488	258.6	141	https://www.orthodb.org/v10?query=125414at6656	rRNA-processing protein FCF1 homolog
125446at6656	Complete	TRINITY_DN42171_c0_g1_i1:91-708	350.8	185	https://www.orthodb.org/v10?query=125446at6656	transmembrane emp24 domain-containing protein eca
125452at6656	Complete	TRINITY_DN13809_c0_g3_i1:136-795	329.4	199	https://www.orthodb.org/v10?query=125452at6656	charged multivesicular body protein 5
125716at6656	Complete	TRINITY_DN2371_c0_g1_i1:32-1051	247.8	271	https://www.orthodb.org/v10?query=125716at6656	THO complex subunit 6 homolog
126074at6656	Complete	TRINITY_DN110103_c0_g1_i1:361-1503	262.8	266	https://www.orthodb.org/v10?query=126074at6656	WD repeat-containing protein 55 homolog
126225at6656	Complete	TRINITY_DN108744_c0_g1_i1:62-445	168.9	85	https://www.orthodb.org/v10?query=126225at6656	chromatin modification-related protein MEAF6
126442at6656	Fragmented	TRINITY_DN23746_c0_g1_i11:0-602	240.3	175	https://www.orthodb.org/v10?query=126442at6656	JNK1/MAPK8-associated membrane protein
126483at6656	Complete	TRINITY_DN27975_c0_g1_i2:56-604	254.3	146	https://www.orthodb.org/v10?query=126483at6656	dynactin subunit 5
126733at6656	Complete	TRINITY_DN7497_c0_g1_i1:28-627	207.3	148	https://www.orthodb.org/v10?query=126733at6656	PITH domain
127349at6656	Duplicated	TRINITY_DN5248_c0_g1_i1:1533-2633	308.9	268	https://www.orthodb.org/v10?query=127349at6656	zinc finger protein 622
127349at6656	Duplicated	TRINITY_DN5248_c0_g1_i2:1539-2639	308.9	268	https://www.orthodb.org/v10?query=127349at6656	zinc finger protein 622
127511at6656	Duplicated	TRINITY_DN288171_c0_g1_i1:38-541	280.7	158	https://www.orthodb.org/v10?query=127511at6656	actin-related protein 2/3 complex subunit 4
127511at6656	Duplicated	TRINITY_DN8485_c0_g1_i1:56-559	302.2	159	https://www.orthodb.org/v10?query=127511at6656	actin-related protein 2/3 complex subunit 4
127602at6656	Complete	TRINITY_DN13233_c0_g1_i2:94-840	77.9	98	https://www.orthodb.org/v10?query=127602at6656	2-aminoethanethiol dioxygenase
127649at6656	Duplicated	TRINITY_DN11778_c0_g1_i2:36-899	278.7	204	https://www.orthodb.org/v10?query=127649at6656	exosome complex component RRP42
127649at6656	Duplicated	TRINITY_DN11778_c0_g1_i3:36-899	278.7	204	https://www.orthodb.org/v10?query=127649at6656	exosome complex component RRP42
127661at6656	Complete	TRINITY_DN69_c1_g1_i1:163-1092	173.5	202	https://www.orthodb.org/v10?query=127661at6656	39S ribosomal protein L44, mitochondrial
127775at6656	Duplicated	TRINITY_DN136569_c0_g1_i1:2-505	167.6	128	https://www.orthodb.org/v10?query=127775at6656	39S ribosomal protein L43, mitochondrial
127775at6656	Duplicated	TRINITY_DN136569_c0_g1_i5:2-505	167.6	128	https://www.orthodb.org/v10?query=127775at6656	39S ribosomal protein L43, mitochondrial
127998at6656	Duplicated	TRINITY_DN215_c0_g1_i1:99-887	312.6	205	https://www.orthodb.org/v10?query=127998at6656	60S ribosomal protein L7a
127998at6656	Duplicated	TRINITY_DN215_c0_g1_i2:58-846	311.5	203	https://www.orthodb.org/v10?query=127998at6656	60S ribosomal protein L7a
127998at6656	Duplicated	TRINITY_DN215_c0_g1_i3:58-846	311.5	203	https://www.orthodb.org/v10?query=127998at6656	60S ribosomal protein L7a
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i1:158-1069	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i2:66-977	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i3:128-1039	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i4:128-1039	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i5:158-1069	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i6:128-1039	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128030at6656	Duplicated	TRINITY_DN1510_c0_g1_i7:158-1069	278.7	237	https://www.orthodb.org/v10?query=128030at6656	3-ketodihydrosphingosine reductase
128188at6656	Missing
128216at6656	Duplicated	TRINITY_DN1501_c0_g1_i1:101-814	266.7	163	https://www.orthodb.org/v10?query=128216at6656	Protein MAK16 homolog
128216at6656	Duplicated	TRINITY_DN1501_c0_g1_i3:101-814	266.7	163	https://www.orthodb.org/v10?query=128216at6656	Protein MAK16 homolog
128216at6656	Duplicated	TRINITY_DN1501_c0_g1_i4:101-814	266.7	163	https://www.orthodb.org/v10?query=128216at6656	Protein MAK16 homolog
128331at6656	Complete	TRINITY_DN3446_c0_g1_i1:106-705	308.7	178	https://www.orthodb.org/v10?query=128331at6656	ADP-ribosylation factor-related protein 1
128464at6656	Complete	TRINITY_DN296953_c0_g1_i1:77-1123	264.3	217	https://www.orthodb.org/v10?query=128464at6656	exosome complex component rrp45
128916at6656	Duplicated	TRINITY_DN2018_c0_g1_i1:272-952	203.7	176	https://www.orthodb.org/v10?query=128916at6656	Golgi SNAP receptor complex member 1
128916at6656	Duplicated	TRINITY_DN2018_c0_g1_i2:272-952	203.7	176	https://www.orthodb.org/v10?query=128916at6656	Golgi SNAP receptor complex member 1
129077at6656	Complete	TRINITY_DN5039_c0_g5_i1:103-648	265.3	163	https://www.orthodb.org/v10?query=129077at6656	malignant T-cell-amplified sequence 1 homolog
129131at6656	Complete	TRINITY_DN7456_c0_g1_i1:89-895	303.8	234	https://www.orthodb.org/v10?query=129131at6656	CAAX prenyl protease 2
129200at6656	Complete	TRINITY_DN14184_c0_g1_i1:149-706	149.6	122	https://www.orthodb.org/v10?query=129200at6656	probable glucosamine 6-phosphate N-acetyltransferase
129593at6656	Complete	TRINITY_DN211450_c0_g2_i1:30-578	284.6	151	https://www.orthodb.org/v10?query=129593at6656	Calcium load-activated calcium channel
129618at6656	Duplicated	TRINITY_DN6443_c1_g1_i10:230-964	191.4	159	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129618at6656	Duplicated	TRINITY_DN6443_c1_g1_i1:230-964	191.4	159	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129618at6656	Duplicated	TRINITY_DN6443_c1_g1_i3:230-964	191.4	159	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129618at6656	Duplicated	TRINITY_DN6443_c1_g1_i4:230-964	191.4	159	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129618at6656	Duplicated	TRINITY_DN6443_c1_g1_i5:230-964	191.4	159	https://www.orthodb.org/v10?query=129618at6656	protein sarah
129675at6656	Complete	TRINITY_DN4551_c0_g1_i2:95-772	175.8	163	https://www.orthodb.org/v10?query=129675at6656	TIP41-like protein
129886at6656	Duplicated	TRINITY_DN2097_c0_g1_i1:54-895	159.6	101	https://www.orthodb.org/v10?query=129886at6656	Histone deacetylase complex subunit SAP18
129886at6656	Duplicated	TRINITY_DN2097_c0_g1_i2:54-551	158.7	101	https://www.orthodb.org/v10?query=129886at6656	Histone deacetylase complex subunit SAP18
129886at6656	Duplicated	TRINITY_DN2097_c0_g1_i3:54-850	160.1	101	https://www.orthodb.org/v10?query=129886at6656	Histone deacetylase complex subunit SAP18
129886at6656	Duplicated	TRINITY_DN2097_c0_g1_i4:54-763	159.6	101	https://www.orthodb.org/v10?query=129886at6656	Histone deacetylase complex subunit SAP18
129902at6656	Complete	TRINITY_DN289918_c0_g1_i1:10-483	87.2	109	https://www.orthodb.org/v10?query=129902at6656	28S ribosomal protein S17, mitochondrial
129989at6656	Complete	TRINITY_DN111843_c0_g1_i1:57-803	78.5	139	https://www.orthodb.org/v10?query=129989at6656	growth arrest and DNA damage-inducible proteins-interacting protein 1
130105at6656	Complete	TRINITY_DN174357_c0_g1_i1:443-934	146.5	136	https://www.orthodb.org/v10?query=130105at6656	protein FAM192A
130126at6656	Duplicated	TRINITY_DN5466_c0_g1_i1:140-826	225.2	186	https://www.orthodb.org/v10?query=130126at6656	protein CWC15 homolog
130126at6656	Duplicated	TRINITY_DN5466_c0_g1_i2:140-826	225.2	186	https://www.orthodb.org/v10?query=130126at6656	protein CWC15 homolog
130176at6656	Complete	TRINITY_DN9256_c0_g1_i1:61-981	177.3	167	https://www.orthodb.org/v10?query=130176at6656	uncharacterized protein C9orf78
130363at6656	Complete	TRINITY_DN146621_c0_g1_i1:37-987	249.2	199	https://www.orthodb.org/v10?query=130363at6656	39S ribosomal protein L19, mitochondrial
130514at6656	Duplicated	TRINITY_DN10433_c0_g1_i1:161-811	202.4	149	https://www.orthodb.org/v10?query=130514at6656	UPF0428 protein CXorf56 homolog
130514at6656	Duplicated	TRINITY_DN10433_c0_g1_i2:161-811	202.4	149	https://www.orthodb.org/v10?query=130514at6656	UPF0428 protein CXorf56 homolog
130563at6656	Duplicated	TRINITY_DN16773_c0_g1_i1:64-1041	246.3	217	https://www.orthodb.org/v10?query=130563at6656	pyridoxal kinase
130563at6656	Duplicated	TRINITY_DN16773_c0_g1_i2:64-1041	246.3	217	https://www.orthodb.org/v10?query=130563at6656	pyridoxal kinase
130663at6656	Duplicated	TRINITY_DN294098_c0_g1_i1:31-648	277.6	157	https://www.orthodb.org/v10?query=130663at6656	60S ribosomal protein L13a
130663at6656	Duplicated	TRINITY_DN300817_c0_g1_i1:27-533	262.9	156	https://www.orthodb.org/v10?query=130663at6656	60S ribosomal protein L13a
130825at6656	Complete	TRINITY_DN9582_c0_g2_i5:41-802	103.4	128	https://www.orthodb.org/v10?query=130825at6656	vesicle transport protein SEC20
130923at6656	Complete	TRINITY_DN53200_c0_g1_i2:44-781	189.2	187	https://www.orthodb.org/v10?query=130923at6656	Methyl-CpG-binding domain protein 2
131276at6656	Duplicated	TRINITY_DN5557_c0_g1_i1:565-1533	225.5	163	https://www.orthodb.org/v10?query=131276at6656	WW domain
131276at6656	Duplicated	TRINITY_DN5557_c0_g1_i3:53-1963	243.4	188	https://www.orthodb.org/v10?query=131276at6656	WW domain
131276at6656	Duplicated	TRINITY_DN5557_c0_g1_i4:193-702	227.4	161	https://www.orthodb.org/v10?query=131276at6656	WW domain
131276at6656	Duplicated	TRINITY_DN5557_c0_g1_i5:53-1519	244.5	189	https://www.orthodb.org/v10?query=131276at6656	WW domain
131307at6656	Duplicated	TRINITY_DN3001_c0_g1_i1:51-1358	212.2	289	https://www.orthodb.org/v10?query=131307at6656	beclin 1-associated autophagy-related key regulator
131307at6656	Duplicated	TRINITY_DN3001_c0_g1_i2:30-1337	212.4	289	https://www.orthodb.org/v10?query=131307at6656	beclin 1-associated autophagy-related key regulator
131307at6656	Duplicated	TRINITY_DN3001_c0_g1_i4:30-1337	212.2	289	https://www.orthodb.org/v10?query=131307at6656	beclin 1-associated autophagy-related key regulator
131307at6656	Duplicated	TRINITY_DN3001_c0_g1_i6:30-1337	212.2	289	https://www.orthodb.org/v10?query=131307at6656	beclin 1-associated autophagy-related key regulator
131495at6656	Duplicated	TRINITY_DN86362_c0_g1_i3:2828-3457	292.7	177	https://www.orthodb.org/v10?query=131495at6656	DNA excision repair protein ERCC-1
131495at6656	Duplicated	TRINITY_DN86362_c0_g1_i4:371-1000	292.7	177	https://www.orthodb.org/v10?query=131495at6656	DNA excision repair protein ERCC-1
131495at6656	Duplicated	TRINITY_DN86362_c0_g1_i5:2828-3457	292.7	177	https://www.orthodb.org/v10?query=131495at6656	DNA excision repair protein ERCC-1
131495at6656	Duplicated	TRINITY_DN86362_c0_g1_i6:2764-3393	292.7	177	https://www.orthodb.org/v10?query=131495at6656	DNA excision repair protein ERCC-1
131516at6656	Complete	TRINITY_DN18107_c0_g2_i1:52-825	248.8	183	https://www.orthodb.org/v10?query=131516at6656	Mediator of RNA polymerase II transcription subunit 4
131588at6656	Duplicated	TRINITY_DN2543_c0_g1_i3:49-489	201.2	119	https://www.orthodb.org/v10?query=131588at6656	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
131588at6656	Duplicated	TRINITY_DN2543_c0_g1_i6:49-489	201.2	119	https://www.orthodb.org/v10?query=131588at6656	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
131642at6656	Complete	TRINITY_DN2700_c0_g1_i2:207-764	116.3	139	https://www.orthodb.org/v10?query=131642at6656	39S ribosomal protein L40, mitochondrial
131668at6656	Complete	TRINITY_DN14269_c0_g2_i1:59-625	206.1	135	https://www.orthodb.org/v10?query=131668at6656	protein canopy 4
131720at6656	Complete	TRINITY_DN6671_c0_g2_i1:321-971	316.7	203	https://www.orthodb.org/v10?query=131720at6656	Protein-S-isoprenylcysteine O-methyltransferase
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i10:80-562	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i11:80-562	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i1:80-562	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i2:80-562	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i7:4-486	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i8:55-546	278.7	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131751at6656	Duplicated	TRINITY_DN7647_c0_g1_i9:80-562	278.8	145	https://www.orthodb.org/v10?query=131751at6656	sorting nexin-12
131921at6656	Duplicated	TRINITY_DN91849_c0_g3_i1:28-792	263.2	212	https://www.orthodb.org/v10?query=131921at6656	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
131921at6656	Duplicated	TRINITY_DN91849_c0_g3_i2:28-792	263.2	212	https://www.orthodb.org/v10?query=131921at6656	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
131921at6656	Duplicated	TRINITY_DN91849_c0_g3_i3:39-791	262.8	211	https://www.orthodb.org/v10?query=131921at6656	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
132329at6656	Complete	TRINITY_DN296135_c0_g1_i1:96-632	268.8	141	https://www.orthodb.org/v10?query=132329at6656	Signal peptidase complex catalytic subunit SEC11
132340at6656	Duplicated	TRINITY_DN103947_c0_g1_i1:1-543	233.8	164	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132340at6656	Duplicated	TRINITY_DN18600_c0_g1_i1:24-584	268.4	168	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132340at6656	Duplicated	TRINITY_DN291075_c0_g1_i1:104-646	232.8	166	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132340at6656	Duplicated	TRINITY_DN296607_c0_g1_i1:16-567	265.4	168	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132340at6656	Duplicated	TRINITY_DN299224_c0_g1_i1:22-576	233.9	168	https://www.orthodb.org/v10?query=132340at6656	60S ribosomal protein L18
132441at6656	Duplicated	TRINITY_DN74415_c0_g2_i1:199-813	130.2	112	https://www.orthodb.org/v10?query=132441at6656	Neuroendocrine protein 7B2
132441at6656	Duplicated	TRINITY_DN74415_c0_g2_i2:199-813	130.2	112	https://www.orthodb.org/v10?query=132441at6656	Neuroendocrine protein 7B2
132495at6656	Duplicated	TRINITY_DN219_c0_g1_i2:446-1432	353.4	272	https://www.orthodb.org/v10?query=132495at6656	etoposide-induced protein 2.4 homolog
132495at6656	Duplicated	TRINITY_DN219_c0_g1_i3:446-1432	353.4	272	https://www.orthodb.org/v10?query=132495at6656	etoposide-induced protein 2.4 homolog
132495at6656	Duplicated	TRINITY_DN219_c0_g1_i4:446-1432	353.4	272	https://www.orthodb.org/v10?query=132495at6656	etoposide-induced protein 2.4 homolog
132760at6656	Missing
132854at6656	Duplicated	TRINITY_DN8561_c0_g1_i1:330-1055	104.8	113	https://www.orthodb.org/v10?query=132854at6656	glutamate--cysteine ligase regulatory subunit
132854at6656	Duplicated	TRINITY_DN8561_c0_g1_i3:384-1109	104.8	113	https://www.orthodb.org/v10?query=132854at6656	glutamate--cysteine ligase regulatory subunit
132854at6656	Duplicated	TRINITY_DN8561_c0_g1_i4:262-987	104.8	113	https://www.orthodb.org/v10?query=132854at6656	glutamate--cysteine ligase regulatory subunit
132854at6656	Duplicated	TRINITY_DN8561_c0_g1_i6:274-999	104.8	113	https://www.orthodb.org/v10?query=132854at6656	glutamate--cysteine ligase regulatory subunit
132857at6656	Duplicated	TRINITY_DN5786_c0_g2_i1:116-835	217.3	199	https://www.orthodb.org/v10?query=132857at6656	Leucine-rich repeat-containing protein 57
132857at6656	Duplicated	TRINITY_DN5786_c0_g2_i2:116-835	217.3	199	https://www.orthodb.org/v10?query=132857at6656	Leucine-rich repeat-containing protein 57
132857at6656	Duplicated	TRINITY_DN5786_c0_g2_i3:116-835	217.3	199	https://www.orthodb.org/v10?query=132857at6656	Leucine-rich repeat-containing protein 57
133015at6656	Complete	TRINITY_DN19759_c0_g1_i3:454-1266	229.2	203	https://www.orthodb.org/v10?query=133015at6656	ribosome-recycling factor, mitochondrial
133329at6656	Duplicated	TRINITY_DN785_c0_g1_i11:108-602	114.6	107	https://www.orthodb.org/v10?query=133329at6656	protein archease-like
133329at6656	Duplicated	TRINITY_DN785_c0_g1_i12:108-602	114.6	107	https://www.orthodb.org/v10?query=133329at6656	protein archease-like
133329at6656	Duplicated	TRINITY_DN785_c0_g1_i6:108-602	114.6	107	https://www.orthodb.org/v10?query=133329at6656	protein archease-like
133362at6656	Duplicated	TRINITY_DN3571_c0_g1_i1:82-579	237.8	133	https://www.orthodb.org/v10?query=133362at6656	probable N-acetyltransferase san
133362at6656	Duplicated	TRINITY_DN3571_c0_g1_i2:211-708	237.8	133	https://www.orthodb.org/v10?query=133362at6656	probable N-acetyltransferase san
133422at6656	Complete	TRINITY_DN5927_c0_g1_i1:256-1092	69.9	92	https://www.orthodb.org/v10?query=133422at6656	protein BCCIP homolog
133603at6656	Complete	TRINITY_DN79389_c1_g1_i3:309-1010	131.5	137	https://www.orthodb.org/v10?query=133603at6656	probable cardiolipin synthase (CMP-forming)
133735at6656	Complete	TRINITY_DN4652_c0_g2_i1:99-704	211.3	158	https://www.orthodb.org/v10?query=133735at6656	DNA-directed RNA polymerase III subunit RPC8
